code2020,bachelorShare,collegeEnrollShare,students18_24,taxableIncomePerTaxpayerThousandYen,otherVacancyShare
38488,0.07261,,413,2508.59,
38506,0.06718,,854,2542.21,
39201,0.14094,,18414,2892.78,0.05755
39202,0.05538,,370,2247.06,0.21826
39203,0.09208,,813,2308.39,0.14228
39204,0.13983,,3385,2687.91,0.06703
39205,0.09655,,1493,2509.43,0.09536
39206,0.07061,,1505,2486.07,0.11386
39208,0.08153,,877,2545.52,0.1173
39209,0.05755,,425,2556.32,0.22362
39210,0.10299,,1287,2593.58,0.09878
39211,0.11142,,1616,2532.86,0.13251
39212,0.09634,,2305,2505.19,0.13174
39301,0.05509,,71,2282.84,
39302,0.06325,,111,2344.46,
39303,0.08363,,88,2339.43,
39304,0.06368,,122,2192.16,
39305,0.05673,,35,2270.13,
39306,0.1,,53,2409.22,
39307,0.07721,,147,2231.4,
39341,0.07425,,162,2296.64,
39344,0.03973,,110,2110.55,
39363,0.05431,,104,2223.9,
39364,0.0672,,5,2748.22,
39386,0.11225,,1327,2614,
39387,0.0323,,122,2306.2,
39401,0.04129,,242,2303.81,
39402,0.07418,,600,2437.29,
39403,0.0426,,200,2389.16,
39405,0.05867,,140,2344,
39410,0.07075,,296,2229.62,
39411,0.03573,,239,2263.55,
39412,0.05065,,511,2346.52,
39424,0.04734,,158,2435.42,
39427,0.05313,,49,2217.64,
39428,0.05348,,416,2336.65,
40100,0.14543,,54730,3046.02,0.05626
40130,0.21586,,107661,3406.6,0.02398
40202,0.10632,,6177,2636.07,0.09212
40203,0.15555,,20081,3047.9,0.03887
40204,0.11211,,2761,2628.47,0.09692
40205,0.12768,,8950,2708.74,0.07035
40206,0.09312,,2878,2553.25,0.08709
40207,0.09317,,4387,2621.76,0.07816
40210,0.07496,,3653,2528.21,0.08736
40211,0.11525,,2601,2701.84,0.0516
40212,0.09067,,2301,2475.69,0.05828
40213,0.11689,,3416,2870.39,0.05562
40214,0.10823,,1146,2696.23,0.1364
40215,0.09511,,2080,2568.79,0.05602
40216,0.20321,,4204,3178.74,0.04451
40217,0.22704,,7718,3088.02,0.02788
40218,0.21609,,7636,3233.69,0.02875
40219,0.21468,,6295,3250.16,0.01999
40220,0.20423,,7274,3056.17,0.04662
40221,0.22323,,4952,3067.44,0.0394
40223,0.18549,,3758,2928.84,0.02864
40224,0.18997,,3112,2942.82,0.06154
40225,0.08227,,1526,2413.92,0.06859
40226,0.09138,,1329,2515.7,0.1221
40227,0.07465,,1924,2292.44,0.12609
40228,0.10482,,2994,2603.38,0.08696
40229,0.08499,,1997,2496.55,0.09437
40230,0.14839,,6649,2758.59,0.04562
40231,0.15786,,2874,2937.2,
40341,0.11942,,2144,2698.48,
40342,0.17491,,1791,2769.38,
40343,0.16343,,2080,2894.92,
40344,0.11445,,1289,2630.71,
40345,0.23687,,2047,3455.64,
40348,0.17086,,476,2998.63,
40349,0.1751,,1973,3000.25,
40381,0.09066,,687,2744.91,
40382,0.10313,,1475,2596.18,
40383,0.13187,,1655,2771.17,
40384,0.12673,,998,2746.33,
40401,0.08021,,343,2371.68,
40402,0.08198,,746,2482.98,
40421,0.08803,,694,2398.84,
40447,0.1055,,1607,2560.21,
40448,0.0758,,112,2295.84,
40503,0.10276,,923,2491.67,
40522,0.10164,,753,2540.79,
40544,0.08701,,1164,2571.88,
40601,0.08518,,503,2423.26,
40602,0.07913,,429,2304.48,
40604,0.0695,,395,2355.7,
40605,0.0564,,841,2298.62,
40608,0.07084,,239,2433.24,
40609,0.06911,,128,2285.05,
40610,0.06627,,1096,2336.23,
40621,0.11512,,1917,2983.54,
40625,0.08688,,941,2536.28,
40642,0.09821,,324,2744.97,
40646,0.10901,,303,2570.76,
40647,0.09342,,783,2549.92,
41201,0.16842,,16043,2961.7,0.06735
41202,0.09143,,5973,2555.38,0.08257
41203,0.15895,,3714,2904.89,0.03527
41204,0.08798,,993,2360.06,0.12019
41205,0.09199,,2372,2481.74,0.08863
41206,0.10033,,2407,2579.73,0.07433
41207,0.09222,,1528,2407.74,0.07182
41208,0.11412,,2495,2602.42,0.05973
41209,0.08674,,1459,2520.84,0.06977
41210,0.12188,,1920,2615.06,0.07175
41327,0.12136,,918,2726.37,
41341,0.1819,,1273,2834.34,
41345,0.11943,,501,2708.08,
41346,0.10881,,1316,2526.15,
41387,0.04479,,273,2383.1,
41401,0.09686,,943,2297.63,
41423,0.08069,,311,2398.7,
41424,0.10758,,488,2568.21,
41425,0.08359,,1283,2563.51,
41441,0.04281,,495,2382.77,
42201,0.13901,,27864,2889.34,0.05627
42202,0.10545,,13842,2722.5,0.08517
42203,0.09107,,2003,2457.39,0.08207
42204,0.12186,,7876,2689.95,0.06856
42205,0.12068,,5135,2813.91,0.03661
42207,0.05677,,1416,2384.79,0.1236
42208,0.05987,,1052,2339.77,0.14167
42209,0.06863,,1024,2704.63,0.14063
42210,0.07055,,1116,2453.45,0.1512
42211,0.07115,,1499,2512.38,0.17973
42212,0.05291,,1215,2339.03,0.14092
42213,0.05926,,2187,2296.25,0.09909
42214,0.06014,,1999,2269.18,0.11302
42307,0.19961,,2982,3291.44,
42308,0.12313,,2133,2792.69,
42321,0.05598,,436,2292.96,
42322,0.08632,,698,2408.27,
42323,0.06441,,746,2170.13,
42383,0.05803,,95,2403.06,
42391,0.09603,,659,2579.04,
42411,0.06311,,848,2615,
43100,0.17414,,51018,3044.43,0.04797
43202,0.08909,,6822,2576.66,0.08588
43203,0.10872,,1323,2598.67,0.09091
43204,0.0959,,2622,2476.55,0.09248
43205,0.09452,,1104,2503.33,0.12957
43206,0.10971,,4360,2593.43,0.08492
43208,0.08965,,2625,2394.1,0.08969
43210,0.08848,,2702,2427.56,0.1044
43211,0.11521,,2080,2563.44,0.0655
43212,0.04691,,1032,2430.77,0.14726
43213,0.09637,,3046,2461.25,0.09019
43214,0.07485,,1208,2371.64,0.09284
43215,0.07058,,3229,2437.56,0.14314
43216,0.16545,,3335,2836.2,0.0357
43348,0.04405,,381,2161.51,
43364,0.08424,,290,2333.91,
43367,0.06727,,528,2343.14,
43368,0.09131,,721,2485.55,
43369,0.06862,,518,2266.57,
43403,0.12317,,1740,2768.54,
43404,0.17262,,2091,3106.37,
43423,0.06868,,117,2253.45,
43424,0.06671,,208,2243.06,
43425,0.07054,,52,2181.74,
43428,0.07107,,221,2247.78,
43432,0.08799,,286,2574.89,
43433,0.08952,,1197,2425.86,
43441,0.08655,,946,2355.53,
43442,0.13011,,479,2735.92,
43443,0.11463,,1699,2584.55,
43444,0.07388,,472,2183.76,
43447,0.04435,,477,2247.71,
43468,0.07387,,615,2295.44,
43482,0.06159,,718,2241.44,
43484,0.04715,,197,2090.11,
43501,0.05899,,427,2253.59,
43505,0.05534,,379,2433.96,
43506,0.04668,,174,2157.4,
43507,0.04464,,82,2242.45,
43510,0.03605,,214,2149.62,
43511,0.0473,,28,2262.34,
43512,0.03618,,159,2042.83,
43513,0.02653,,161,1984.25,
43514,0.05563,,610,2244.98,
43531,0.05926,,305,2529.14,
44201,0.15833,,27978,3027.87,0.0423
44202,0.14077,,10293,2660.34,0.04976
44203,0.11817,,3636,2756.99,0.08986
44204,0.09533,,2915,2422.08,0.0673
44205,0.08267,,2869,2541.38,0.11315
44206,0.09658,,1625,2491.69,0.12177
44207,0.0777,,731,2712.06,0.13319
44208,0.08634,,893,2347.03,0.14703
44209,0.10157,,925,2424.38,0.17839
44210,0.10527,,1395,2384.44,0.10499
44211,0.11211,,2719,2667.9,0.14855
44212,0.08808,,1648,2451.43,0.12615
44213,0.11293,,1617,2577.93,0.08224
44214,0.09906,,1156,2372.25,0.1564
44322,0.04052,,50,2192.8,
44341,0.1359,,1283,2705.3,
44461,0.06593,,339,2319.41,
44462,0.08349,,688,2447.51,
45201,0.1545,,23916,2887.92,0.04964
45202,0.08661,,8120,2523.75,0.11061
45203,0.08996,,6473,2566.5,0.06955
45204,0.06918,,2638,2479.49,0.13744
45205,0.07006,,2037,2431.82,0.1084
45206,0.08712,,2674,2535.23,0.06336
45207,0.05468,,704,2303.02,0.17623
45208,0.06325,,1435,2260.96,0.10153
45209,0.05564,,905,2286.82,0.16206
45341,0.08507,,1328,2430.44,
45361,0.05054,,368,2279.32,
45382,0.06512,,926,2256.61,
45383,0.0793,,310,2219,
45401,0.12352,,1312,2563.51,
45402,0.07871,,897,2406.25,
45403,0.09208,,12,2519.96,
45404,0.06902,,244,2148.7,
45405,0.0567,,709,2329.44,
45406,0.0454,,494,2336.55,
45421,0.05742,,819,2321.08,
45429,0.05749,,9,2628.51,
45430,0.06204,,20,2508.26,
45431,0.04603,,115,2220.33,
45441,0.076,,431,2404.97,
45442,0.03834,,118,2286.02,
45443,0.06255,,221,2418.62,
46201,0.15166,,39070,2976.99,0.05509
46203,0.08426,,5051,2627.04,0.10225
46204,0.05965,,978,2478.02,0.14405
46206,0.05799,,981,2294.77,0.17416
46208,0.08368,,2912,2490.45,0.10041
46210,0.07897,,1705,2359.55,0.16428
46213,0.07625,,540,2470.12,0.1013
46214,0.06978,,615,2390.67,0.17737
46215,0.087,,4739,2665.99,0.13088
46216,0.09687,,3130,2472.48,0.17791
46217,0.05561,,1468,2211.02,0.16365
46218,0.10156,,7395,2718.39,0.11113
46219,0.07901,,2032,2418.35,0.12653
46220,0.07828,,2229,2426.37,0.22667
46221,0.06525,,1183,2389.57,0.16762
46222,0.09878,,2072,2693.77,0.08406
46223,0.06244,,1628,2333.3,0.18796
46224,0.06865,,987,2374.2,0.21081
46225,0.13,,4098,2584.42,0.10987
46303,0.17493,,4,3112.34,
46304,0.13345,,8,3155.46,
46392,0.05624,,931,2567.16,
46404,0.04042,,349,2513.83,
46452,0.04712,,351,2332.34,
46468,0.05304,,482,2377.06,
46482,0.0566,,215,2223.32,
46490,0.04547,,275,2339,
46491,0.04543,,238,2133.17,
46492,0.05105,,579,2283.9,
46501,0.06694,,278,2373.57,
46502,0.07276,,200,2621.99,
46505,0.11163,,353,2445.73,
46523,0.06131,,76,2297.35,
46524,0.06862,,29,2631.56,
46525,0.07939,,228,2513.39,
46527,0.08692,,256,2434.67,
46529,0.08497,,271,2353.2,
46530,0.0919,,478,2777.2,
46531,0.06805,,268,2348.91,
46532,0.06305,,241,2227.71,
46533,0.09493,,219,2505.22,
46534,0.08473,,198,2456.38,
46535,0.09418,,183,2281.16,
47201,0.16253,,19848,3004.62,0.02615
47205,0.15366,,6998,2763.9,0.02571
47207,0.10828,,2108,2610.94,0.04091
47208,0.15417,,7299,2776.03,0.0284
47209,0.11933,,4629,2387.96,0.04184
47210,0.09607,,3823,2446.7,0.04525
47211,0.1085,,8437,2771.96,0.02703
47212,0.14086,,3618,2709.73,0.0183
47213,0.07795,,7310,2400.54,0.04233
47214,0.08805,,2342,2465.17,0.08582
47215,0.10745,,2641,2291.04,0.06969
47301,0.07546,,268,2091.5,
47302,0.08346,,171,2066.27,
47303,0.09569,,68,3747.77,
47306,0.09196,,577,2013.99,
47308,0.08523,,765,1993,
47311,0.08788,,511,2431.74,
47313,0.10476,,304,2191.2,
47314,0.08563,,640,2306.62,
47315,0.05581,,42,2341.25,
47324,0.09657,,2681,2486.65,
47325,0.09197,,954,3113.04,
47326,0.12427,,1882,3230.72,
47327,0.12975,,971,2863.1,
47328,0.13801,,1524,2713.89,
47329,0.15888,,3591,2567.16,
47348,0.14261,,1075,2540.62,
47350,0.15841,,2424,2610.92,
47353,0.1456,,6,2449.34,
47354,0.1596,,6,2601.17,
47355,0.07789,,7,2512.09,
47356,0.1197,,16,2353.29,
47357,0.06987,,14,3144.18,
47358,0.09672,,4,3397.25,
47359,0.07441,,62,2408.58,
47360,0.05239,,18,2275.9,
47361,0.09803,,340,2425.8,
47362,0.1177,,1987,2309.35,
47375,0.06303,,10,2559.28,
47381,0.14224,,15,2330.6,
47382,0.10475,,18,2499.6,
