region,year,stock,head,imm_head,investment,depreciation,writeoff,mig_in,mig_out,revaluation,charge_own,charge_imm,gdppc,net_own,net_total
china,2070,9322373498091.984,280856491.83492947,0.0,272172716578.3825,553483517226.971,55491072161.73247,0.0,3694081057.3988132,3009730810.157192,608974589388.7034,0.0,66921.64673214607,-336801872810.32086,-340495953867.71967
india,2070,6751711141182.202,859172842.2236332,0.0,373638356356.52637,362646480295.234,82399975374.50412,0.0,10316355424.257154,2222863994.455499,445046455669.73816,0.0,29389.25155092199,-71408099313.21179,-81724454737.46895
latam,2070,7717505935071.423,239446314.54368138,0.0,326810612137.569,404358492027.4846,56442439076.57974,0.0,7576506315.1027155,118847848690.24252,460800931104.06433,0.0,58858.45902105898,-133990318966.49536,-141566825281.59808
seasia,2070,5531582290973.493,300158944.755078,0.0,238279079318.8165,289578498702.6636,39512421890.67195,0.0,1908238661.209436,2240298500.5928726,329090920593.3355,0.0,43863.17045205494,-90811841274.51901,-92720079935.72845
russia,2070,3478090022400.97,127934079.65290852,6699926.057428223,147039769697.98978,172423262600.8186,20315808807.172543,9446935277.629086,0.0,1202681240.840081,182506645200.94284,10232426207.048409,49808.57989292352,-35466875502.953064,-36252366432.37239
mena,2070,6789462059458.924,284252686.33440477,0.0,409126777401.6,372976153660.0201,96885130880.58711,0.0,6954393475.275048,1621033758.5163078,469861284540.6072,0.0,50077.72190951285,-60734507139.0072,-67688900614.28225
ssa,2070,8146088236080.287,1415645169.2486105,0.0,421334016591.34576,361634874425.4128,49981383866.01466,0.0,5413327038.846929,4610694619.644719,411616258291.4274,0.0,22948.425592678817,9717758299.918335,4304431261.071406
us,2071,51656566153097.12,159667966.9764938,34070859.18997274,1952197963885.3203,2600072775504.8,290715997727.3022,663042927400.7717,0.0,9670619548.865667,2268234184828.154,622554588403.948,176656.63263273548,-316036220942.8335,-275547881946.00977
oecd-ex-us,2071,32856733097480.27,240091881.76599225,35369191.993196756,1231693713960.8274,1674382148478.303,179242409333.29153,276378257617.2115,0.0,5659933236.788559,1565322902190.602,288301655620.99286,118335.15018212017,-333629188229.77466,-345552586233.556
china,2071,8997009598820.393,268009098.79248294,0.0,259317408259.76202,530591092932.09686,53170694531.287125,0.0,3703230410.311942,2783710342.3488507,583761787463.384,0.0,68914.0089786207,-324444379203.622,-328147609613.93396
