region,year,stock,head,imm_head,investment,depreciation,writeoff,mig_in,mig_out,revaluation,charge_own,charge_imm,gdppc,net_own,net_total
russia,2028,11695513388058.348,143347611.76392063,594168.4128335802,657224458605.3595,585595007392.7522,67588484112.244156,26605347880.260056,0.0,5035016469.715449,651016453028.1743,2167038476.8221936,22301.31967664412,6208005577.185181,30646314980.623043
mena,2028,13455498783210.33,222610590.804974,419757.93913001654,1644863120067.5908,760176453481.2828,211072377099.7323,1052748789.1713183,0.0,5921781918.738773,968256391553.4734,2992439027.5418777,22510.072830855686,676606728514.1174,674667038275.7468
ssa,2028,4733483189486.257,449578940.2804965,0.0,774562322828.6128,225316376061.52432,36995445657.17299,0.0,8081306966.990205,6129588931.328892,262311821718.69733,0.0,4153.888135378867,512250501109.91547,504169194142.92523
us,2029,42646088801579.836,170199123.57660076,3774276.145003547,1939135598401.615,2148309065598.9436,235696052854.531,391987994912.54895,0.0,11479695596.444384,2335929944856.771,48075173596.70397,64853.46001565609,-396794346455.156,-52881525139.31103
oecd-ex-us,2029,54675928051373.14,377860471.98397523,5087528.083989397,2273701447030.191,2837658103311.6753,314545321549.86053,335694009268.27826,0.0,13962986847.535206,3109929469862.3496,42273954999.18669,44323.34507815357,-836228022832.1587,-542807968563.06714
china,2029,53923893632207.1,711673241.8186901,0.0,2404158470180.156,2807010151032.8945,334387486051.3334,0.0,17535464098.200928,27987200037.079,3141397637084.228,0.0,26429.915961202536,-737239166904.0723,-754774631002.2732
india,2029,16506119044597.94,740026922.1974145,0.0,1870221153558.1516,917840468289.1948,246313887099.33606,0.0,43616563230.3123,154723447611.32904,1164154355388.5308,0.0,9532.379329332112,706066798169.6208,662450234939.3086
latam,2029,12869905992465.46,293355724.8972397,0.0,966849633673.1348,683689095297.8651,107930533783.73996,0.0,17435107385.766567,6664194153.452531,791619629081.6051,0.0,16433.209741931896,175230004591.52966,157794897205.7631
seasia,2029,12985730788476.898,326129654.00779676,0.0,1052511161620.5931,681335368750.0762,106751737435.44753,0.0,4855990295.8020525,7485707737.633665,788087106185.5237,0.0,14864.373793171797,264424055435.06946,259568065139.2674
russia,2029,11722290141743.041,143965892.89945215,788952.1523253231,649632955701.6627,586494529168.7095,67801843864.53427,26309211138.821663,0.0,5130959877.450715,651049724296.5012,3246648736.7423964,23000.90659669084,-1416768594.838501,21645793807.240765
mena,2029,14222308078179.74,225911857.74651855,412090.34195287817,1638918506410.6448,777696291825.0342,224364299834.79477,0.0,6107155047.314867,136058535265.91975,999116782327.8273,2943809332.0018926,23212.963919281494,639801724082.8175,630750759703.5007
ssa,2029,5261781968207.946,471521199.3722411,0.0,787561354406.0685,239381747456.4029,40314222143.71039,0.0,8266411783.233646,28699805698.968998,279695969600.1133,0.0,4393.567717593679,507865384805.9552,499598973022.72156
us,2030,42578234085564.37,170474124.70955014,4707335.2108542025,1912240952991.4062,2150045604589.1099,236335279705.5162,394976215411.34845,0.0,11308999876.430605,2322573463897.968,63807420396.65833,65840.10188919432,-410332510906.5615,-79163715891.8714
oecd-ex-us,2030,54113781151983.14,375870907.26837814,6272638.447711408,2226831612622.352,2822665879042.98,311427556119.52423,331458429905.4874,0.0,13656493244.688616,3078674117693.7715,55419317468.73271,45255.29305182552,-851842505071.4194,-575803392634.6647
china,2030,53120603510644.43,704101730.6651921,0.0,2293702293488.2036,2779983714111.8667,328382662883.27325,0.0,16481499640.985968,27855461585.21858,3108366376995.14,0.0,27195.727807779884,-814664083506.9365,-831145583147.9225
india,2030,17137686698015.057,747847719.2685412,0.0,1853533684669.2004,935890875282.7771,257482451490.84943,0.0,41646008435.85619,13053303957.395819,1193373326773.6265,0.0,9959.777508732528,660160357895.574,618514349459.7178
latam,2030,13163112896884.863,293612658.1737176,0.0,950911364031.2926,684536777848.3069,110569060595.79909,0.0,17373953453.473175,154775332285.69116,795105838444.106,0.0,17030.323695723804,155805525587.18665,138431572133.71347
seasia,2030,13367111265811.482,327319970.20872635,0.0,1036078370052.259,684905151550.4458,109703039052.42732,0.0,3418224161.8140216,143328522047.01978,794608190602.8732,0.0,15427.68486150673,241470179449.38586,238051955287.57184
russia,2030,11904622341810.66,144176010.93821204,972268.2323063787,640366400385.6783,585544935273.4656,69672657499.46365,25093735644.16433,0.0,172089656810.7098,650963761651.4016,4253831121.5277452,23716.746981368073,-10597361265.723267,10242543256.913319
mena,2030,14809134954785.965,228861287.0042478,404077.349001941,1628384399447.7568,796087887240.44,235218682371.78677,0.0,16148675342.88878,5897722113.578658,1028440619320.593,2865950291.6335797,23932.10930710392,599943780127.1638,580929154492.6415
ssa,2030,5760834055749.978,493671516.3374953,0.0,799271205242.1667,254235549738.90247,43227521124.051025,0.0,8797056868.12363,6041010030.939657,297463070862.9535,0.0,4644.205249223411,501808134379.21326,493011077511.0896
us,2031,43171766130460.664,170693781.10020733,5641630.198635009,1887608517512.7397,2145551958299.7378,242887531070.40228,400502519553.92554,0.0,693860497199.7382,2309948341778.864,78491147591.27637,66841.54316421963,-422339824266.124,-100328452303.47485
oecd-ex-us,2031,54368955929426.63,373684113.8348654,7413511.913861776,2179979183582.0564,2800396471004.124,316394597181.9701,323275154425.58765,0.0,868711507621.9498,3049401943159.0464,67389125027.047714,46202.73363074432,-869422759576.99,-613536730178.4501
china,2031,52241041244096.74,705906426.2379457,0.0,2183185167964.597,2750424078997.9595,322035620920.42084,0.0,18185034705.97389,27897300112.06715,3072459699918.3804,0.0,27977.989736417916,-889274531953.7834,-907459566659.7573
india,2031,17723769416353.383,755183768.6015286,0.0,1836538935794.48,953197418196.1997,267703050122.11542,0.0,41629947068.135864,12074197930.307558,1220900468318.3152,0.0,10401.817343343451,615638467476.1648,574008520408.0289
latam,2031,13289604030764.295,293710045.49361914,0.0,934598077855.8599,686605925510.3721,111237743673.1932,0.0,16998174662.522558,6734899869.6541605,797843669183.5653,0.0,17643.627903711116,136754408672.29456,119756234009.772
seasia,2031,13589021069300.256,328312602.51356053,0.0,1018663887360.827,689873444295.0957,110737486708.56589,0.0,3760296259.1390443,7617143390.738654,800610931003.6616,0.0,16006.98649853841,218052956357.1654,214292660098.02637
russia,2031,11906431037775.326,144297007.29290912,1130956.0841406903,630361448838.52,585927597895.9463,69766835397.39017,21972204061.630775,0.0,5169476357.841972,650451134580.2803,5243298713.056004,24449.08579715517,-20089685741.760254,-3360780393.185482
mena,2031,15355539030630.82,231664138.65896532,396073.39132556244,1616061167608.3926,813310337343.1971,245173801789.73383,0.0,17072686978.973425,5899734348.364947,1055693255770.4008,2790883362.530216,24667.753166027112,560367911837.9918,540504341496.48816
ssa,2031,6253771904547.338,516092065.33007777,0.0,810610044738.8975,269261595323.37247,46120014353.24962,0.0,8203035364.839567,5912449099.924475,315381609676.6221,0.0,4906.152742525057,495228435062.2754,487025399697.43585
us,2032,43064103940492.86,170867152.48142457,6582691.784001259,1864113621136.0356,2146064207490.5835,241837764760.4903,404158401964.9729,0.0,11967759182.281345,2295237394835.326,92664577415.74881,67858.00578844365,-431123773699.2905,-119629949150.06644
oecd-ex-us,2032,53744899646455.99,371347266.55371076,8552712.896831492,2133590266768.3008,2782875689223.5176,311683604010.92096,323237492273.2103,0.0,13675251222.28937,3016078850432.541,78480442801.89774,47165.883974343735,-882488583664.2402,-637731534192.9276
china,2032,51282316330583.55,697191415.155334,0.0,2065446385987.1753,2718233465386.261,315337705080.5615,0.0,17609628192.7937,27009499159.25808,3033571170466.8228,0.0,28776.937962116455,-968124784479.6475,-985734412672.4412
india,2032,18266066350876.945,762018994.6454548,0.0,1819200755692.712,969654877924.9515,276979518183.7412,0.0,42471554721.23166,12202129660.768414,1246634396108.6929,0.0,10858.826810265658,572566359584.019,530094804862.78735
latam,2032,13397354097840.822,293645916.7295362,0.0,917994935995.4098,688257740442.4156,111729032827.78325,0.0,16701817938.918743,6443722290.240641,799986773270.1989,0.0,18273.401366102265,118008162725.21094,101306344786.29219
seasia,2032,13786338901626.666,329097105.3613121,0.0,999433243845.6493,694337252911.3281,111594649331.95222,0.0,3778535292.8438797,7595026016.894198,805931902243.2804,0.0,16602.567574975026,193501341602.3689,189722806309.52502
russia,2032,11900981664405.523,144375956.08344492,1319067.7111063618,619070738956.1033,585933450510.6615,69691669291.73007,25937712707.585533,0.0,5167294768.902168,649613136522.0577,6011983280.333828,25198.170303876817,-30542397565.954468,-10616668138.702763
mena,2032,15860313493996.87,234304364.5728206,392180.57025498577,1601927063762.0005,829789987434.198,254004300684.1777,0.0,19082978212.652245,5724665935.083237,1081429657403.3442,2364630715.031254,25420.141972649904,520497406358.65625,499049797430.9728
ssa,2032,6738657240809.313,538680229.6903177,0.0,821611590413.5635,284484305217.2395,48992620539.621025,0.0,9157683868.171597,5908355473.444615,333476925756.86053,0.0,5179.767549924288,488134664656.70294,478976980788.5314
us,2033,42936176042962.37,170991249.6043728,7524933.26939128,1841489415116.9321,2146112601696.458,240745833627.12863,405638800262.3506,0.0,11802322413.795525,2279836142304.0938,107022293019.49274,68889.71503944589,-438346727187.1616,-139730219944.30377
oecd-ex-us,2033,53094754374063.68,368852870.372682,9676659.741689086,2088256523851.1072,2764302567835.48,306915863248.9954,319592086941.6543,0.0,13224547899.414507,2981580144311.762,89638286772.71367,48144.96450873834,-893323620460.655,-663369820291.7144
china,2033,50244046687219.0,687878337.143776,0.0,1944923201251.4167,2683349760111.6836,308287370913.8003,0.0,17660840756.675835,26105127166.206383,2991637131025.484,0.0,29592.811247434103,-1046713929774.0671,-1064374770530.7429
india,2033,18767469091468.832,775169019.1389859,0.0,1801868793872.3167,985243312188.5223,285358378254.96796,0.0,41540554177.19762,11676191340.260668,1270601690443.4902,0.0,11331.136601512213,531267103428.8264,489726549251.6288
latam,2033,13487081724753.521,293422587.69262445,0.0,901208816000.5286,689481941111.3961,112044433598.4661,0.0,16323017477.6708,6368203099.704571,801526374709.8622,0.0,18919.925184693802,99682441290.66638,83359423812.99557
seasia,2033,13959282617779.297,329666879.61695534,0.0,980009534323.533,698265342127.9357,112266927318.59883,0.0,4257309863.1096377,7723761138.745647,810532269446.5345,0.0,17214.719077399044,169477264876.9984,165219955013.88876
russia,2033,11883411030715.457,144376754.36222324,1504817.0135920017,606929972908.1287,585784248789.3059,69578789183.45566,25697476251.646393,0.0,5164955122.92067,648413722202.5029,6949315770.258598,25964.250109372333,-41483749294.37427,-22735588812.986473
mena,2033,16323902345498.904,236781230.12289435,390307.75167611905,1585998194441.233,845456451187.2362,262246141394.8133,0.0,20256029830.888298,5549279473.732376,1105544999725.1533,2157592856.896444,26189.52456350803,480453194716.0796,458039572028.29486
ssa,2033,7215519632842.59,561439253.4538388,0.0,832275839748.453,299831375436.7191,51835519387.082245,0.0,9647124852.35392,5900571960.976711,351666894823.8014,0.0,5465.412286013566,480608944924.6516,470961820072.29767
us,2034,42793979339241.64,171080850.70568708,8487695.548890913,1816070905450.151,2145643142657.264,239589178066.55942,415308721578.3169,0.0,11655989974.619839,2263784775574.5454,121447545149.27846,69936.8995746124,-447713870124.39453,-153852693695.35608
oecd-ex-us,2034,52419519968690.8,366204858.4439963,10794715.643772684,2040374805816.8413,2744586727713.9946,302145752043.62866,318722851019.6681,0.0,12400417548.224613,2945971963159.6235,100760516597.99962,49140.198980262394,-905597157342.7822,-687634822921.1138
china,2034,49130938514165.7,677985332.2968321,0.0,1822543700643.7183,2645677484923.743,300859594330.1088,0.0,15693121979.94595,26578327536.779522,2946537079253.852,0.0,30425.850962392054,-1123993378610.1338,-1139686500590.0798
india,2034,19223992198122.055,780985213.6345345,0.0,1783188957762.277,1000054221433.5769,292895782690.38196,0.0,45510062919.1481,11794215934.05667,1292950004123.959,0.0,11819.080099483755,490238953638.3181,444728890719.17004
latam,2034,13558039699719.441,293033307.01533234,0.0,882823723773.8284,690283164457.7122,112194272739.70502,0.0,15570999492.871126,6182687882.374419,802477437197.4172,0.0,19583.48259699224,80346286576.41113,64775287083.54001
seasia,2034,14108588542072.123,330037045.8871178,0.0,960304512916.0272,701645735726.9318,112771955997.44962,0.0,3771312406.6162496,7190415507.787654,814417691724.3813,0.0,17843.734132856633,145886821191.64587,142115508785.02963
russia,2034,11852902193419.922,144293316.27402788,1688812.8114557068,593537636094.4982,585310870292.4181,69399882588.20456,25548275493.553623,0.0,5116003997.039742,646832746763.1953,7878006117.427182,26747.577225625948,-53295110668.69714,-35624841292.5707
mena,2034,16744275127509.764,241387958.2201147,388343.8572253301,1567066437647.8284,860300344873.706,269897540880.45853,0.0,21970353472.247826,5474583589.444278,1128051843451.0667,2146042303.0978684,26976.152191552625,439014594196.7617,414898198421.4161
ssa,2034,7684345055562.596,586685813.8872256,0.0,841857191003.3544,315312268673.9895,54652601708.96142,0.0,8885691206.142256,5818793305.745516,369964870382.9509,0.0,5763.4547487528625,471892320620.40344,463006629414.26117
us,2035,42620477467327.195,171095973.19448745,9435929.609916586,1787638897483.4773,2144868009437.26,238502081490.17593,410739011020.2252,0.0,11490310509.323069,2247008301231.777,136361789695.65826,70999.79148182356,-459369403748.29956,-184992182423.7326
oecd-ex-us,2035,51710448032788.34,363366884.8374859,11877673.029752782,1989090424773.461,2723749637855.6597,297361537150.0856,310068067779.11475,0.0,12880746550.739216,2909154967097.9355,111956207907.80835,50151.81450967642,-920064542324.4746,-721952682453.1682
china,2035,48649669354183.28,667471727.1993253,0.0,1699601658996.3418,2600659088156.6973,301682896758.8673,0.0,17932550707.05335,739403716643.8173,2902341984915.5645,0.0,31276.301145481142,-1202740325919.2227,-1220672876626.2761
india,2035,19637686868549.652,786283488.8320787,0.0,1762443174043.372,1013861883533.6997,299579713908.86707,0.0,46139714798.42812,10832808625.215656,1313441597442.567,0.0,12322.993355349145,449001576600.8052,402861861802.3771
latam,2035,13609300301657.209,295869894.2251423,0.0,862997929216.6362,690636913629.4653,112172148872.1545,0.0,15113980483.855019,6185715706.608428,802809062501.6199,0.0,20264.359012709418,60188866715.01636,45074886231.16134
seasia,2035,14233833658027.352,330190513.8719189,0.0,939651503829.441,704513144825.2606,113112223811.94263,0.0,3860508464.185726,7079489227.177722,817625368637.2032,0.0,18489.90803605888,122026135192.2378,118165626728.05206
russia,2035,11809225499669.66,146248092.65090337,1874090.4410044411,579094578933.2268,584485625165.2012,69155401661.6634,25821594454.093758,0.0,5048159689.281019,644836525160.0187,8804501666.84577,27548.40612633718,-65741946226.79187,-48724853439.543884
mena,2035,17122189089750.314,243497635.0019746,386179.1985431132,1545780939354.1533,874212367568.6503,276758328614.66223,0.0,22183585778.654243,5287304848.3643675,1148825522147.2004,2145174036.1120648,27780.278584044616,396955417206.9529,372626657392.1866
ssa,2035,8144210291935.753,609766809.7894721,0.0,850322409981.3608,330937749751.5217,57442893483.74401,0.0,7846437216.1838665,5769906843.245257,388380643235.26575,0.0,6074.267840154052,461941766746.0951,454095329529.91125
us,2036,42421297246035.086,173769906.2959608,10377670.202911954,1760253317288.8354,2143206899466.8796,237295896502.3761,409726832182.62195,0.0,11342425205.680185,2229384847134.465,151117948834.79053,72078.62633090236,-469131529845.6294,-210522646497.79797
oecd-ex-us,2036,50971171051906.234,366210031.5502844,12936116.593811192,1937672293860.1416,2701445720404.5015,292476955823.8412,304525994434.6164,0.0,12447407051.422453,2871046211289.4824,122876464938.86186,51180.04164705318,-933373917429.3408,-751724387933.5862
china,2036,47384880904902.445,656383946.0904896,0.0,1578366046751.246,2557879615704.7173,293577159574.82434,0.0,16927963653.762995,25230242901.23183,2851456775279.5415,0.0,32144.40856575911,-1273090728528.2954,-1290018692182.0583
india,2036,20012281501160.742,791113002.5087725,0.0,1740643937047.4648,1026760476812.081,305443012008.23975,0.0,44699241268.142555,10853425652.085794,1332203488820.3208,0.0,12843.215070404938,408440448227.14404,363741206959.00146
latam,2036,13641312991074.465,295120797.2009527,0.0,843560996705.9412,690497190487.2311,111979831536.6229,0.0,15021081585.428085,5949796320.595706,802477022023.854,0.0,20962.8420526122,41083974682.08716,26062893096.659073
seasia,2036,14335697449681.006,333603036.0324529,0.0,919323147553.3909,706820124115.1409,113285975429.69753,0.0,4410633395.109099,7057377040.220464,820106099544.8384,0.0,19153.538279183922,99217048008.55249,94806414613.44339
russia,2036,11752938096466.393,145993699.4717903,2056497.7375132206,565079084015.978,583295097845.2596,68840221674.14809,25564563273.884537,0.0,5204269026.283403,642386679170.6416,9748640348.766075,28366.993805910806,-77307595154.66357,-61491672229.54511
mena,2036,17461136774747.871,245444489.76857924,383761.07439145603,1524940636905.7805,887204925808.349,282834309988.22705,0.0,21254901769.21139,5301185657.567787,1167896233739.0356,2143002057.540269,28602.160001844866,357044403166.7449,333646499339.9932
ssa,2036,8592641922177.789,632863443.3648041,0.0,858386929833.7767,346681414692.25653,60201754993.97603,0.0,8828025974.66853,5755896069.163638,406883169686.23254,0.0,6398.229486727132,451503760147.5442,442675734172.8757
us,2037,42204641629299.33,173677700.04923832,11325092.951473828,1734949884932.2778,2140811433103.8325,235984962638.25183,414001799191.28516,0.0,11189094882.718695,2210959536274.1377,165836859467.94717,73173.64322583453,-476009651341.85986,-227844711618.52188
oecd-ex-us,2037,50208696230940.016,363042971.4855948,13982051.052479124,1888048612106.5337,2677781217161.139,287515518613.33215,302503418461.36597,0.0,12269884240.371088,2831655291889.822,133641443884.6478,52225.114427354754,-943606679783.2881,-774744705206.57
china,2037,46049787654611.39,644715821.3913056,0.0,1453746015210.638,2512442839632.1567,285195609752.0109,0.0,15233948284.623085,24033132167.094654,2797638449384.1675,0.0,33030.42278602598,-1343892434173.5295,-1359126382458.1526
india,2037,20487953057860.47,795395011.7971394,0.0,1718717993511.4424,1034711345974.4404,312505730758.3477,0.0,46829545300.932144,151000185222.00247,1347217076732.788,0.0,13380.086580480644,371500916778.6543,324671371477.72217
latam,2037,13655167881497.846,294198111.6949389,0.0,824475568453.3367,689862674177.0902,111627266122.1644,0.0,14862404188.493872,5731666457.795556,801489940299.2546,0.0,21679.22158970571,22985628154.08203,8123223965.58816
seasia,2037,14416927918485.643,333359474.05820996,0.0,899757841343.8031,708561546938.6074,113300821900.3178,0.0,3697787322.9516835,7032783622.695325,821862368838.9252,0.0,19834.92458426673,77895472504.87793,74197685181.92624
russia,2037,11684443949532.46,145653542.1553806,2227706.9287200295,552631458834.8324,581739618535.6444,68475244355.66349,24225107411.68388,0.0,4864149710.861058,639521413560.2703,10693449331.037611,29203.599839846298,-86889954725.43787,-73358296644.7916
mena,2037,17763025201152.42,247232895.18705404,381018.71895134775,1504918191984.148,899364824339.7694,288187370628.53613,0.0,20739020804.437737,5261450193.153147,1185414229139.4092,2137965828.8962948,29442.055300080377,319503962844.7388,296626976211.4047
ssa,2037,9030241976959.078,655997036.6868502,0.0,865966212697.7748,362450769618.3206,62912875747.80996,0.0,8884209989.530647,5881697439.174167,425363645366.13055,0.0,6735.7225599628055,440602567331.6442,431718357342.1136
us,2038,41973292109656.19,173543377.7592241,12277383.60829639,1712028581991.354,2137919391258.0696,234706719060.1656,418194857082.6339,0.0,11053151601.158686,2191918682633.2122,180707427685.02322,74285.08485777202,-479890100641.85815,-242402671244.24747
oecd-ex-us,2038,49430120914859.91,359739005.493426,15024793.159133244,1841977770948.4697,2652928342915.7676,282807270003.1861,303242890051.00397,0.0,11939635839.376713,2791403101782.5127,144332511136.442,53287.270426712654,-949425330834.043,-790514951919.4811
china,2038,44660387406879.234,632523151.7589501,0.0,1343092510809.9075,2464306682875.4253,277288208862.5954,0.0,14629719906.44081,23731853102.407692,2741594891738.0205,0.0,33934.596227066046,-1398502380928.113,-1413132100834.554
india,2038,20783756721980.938,799044622.8169417,0.0,1696342162133.61,1045613671120.5093,318867887804.22296,0.0,46789369130.25209,10732430041.844297,1364481558924.7322,0.0,13933.95184345038,331860603208.8779,285071234078.62585
latam,2038,13651496563403.297,293091782.8809545,0.0,805361254344.7062,688749585651.263,111850162129.62175,0.0,14119235738.26534,5686411079.88922,800599747780.8846,0.0,22413.789792727977,4761506563.821533,-9357729174.443808
seasia,2038,14477577998758.27,332906748.58561724,0.0,881079448447.0776,709821282696.9117,113905436588.95917,0.0,3576857931.704577,6874209043.128249,823726719285.8708,0.0,20534.368938161053,57352729161.20679,53775871229.50221
russia,2038,11608934411585.576,145257666.3197276,2408208.7078050836,541811122105.80115,579817067881.9032,68069337716.30868,25616205312.42442,0.0,4949540233.085289,636317811256.8389,11568594341.373018,30058.486446507162,-94506689151.03772,-80459078179.98631
mena,2038,18026939786542.816,248806482.73937607,377879.7132981745,1486514791957.793,910717220776.0615,294551458413.49316,0.0,22465932669.232388,5134405291.3846245,1203140289099.9797,2128390089.574954,30300.225990167473,283374502857.81323,258780180099.0059
ssa,2038,9486152009632.156,679069184.3527353,0.0,873001992869.2487,376283428677.1646,66252881844.15128,0.0,9782944511.112755,35227294836.25629,442536310521.3159,0.0,7087.134797121599,430465682347.93274,420682737836.82
us,2039,41714313934194.65,173335749.01888692,13199655.590568036,1690747616347.5635,2134589555880.52,233391116846.84628,408129889962.8151,0.0,10124990955.430868,2172265059585.8306,195715613141.53616,75413.19755883177,-481517443238.2671,-269103166416.98813
oecd-ex-us,2039,48628905710070.195,356271027.6394369,16026635.00457209,1798625357287.228,2627059112868.4336,278044651681.88007,293824323644.6587,0.0,11438878828.759993,2750055853237.1206,155047911313.19354,54366.75081942342,-951430495949.8926,-812654083618.4275
china,2039,43235178804262.42,629541937.9665658,0.0,1249446432557.2322,2413746456605.2173,269155347810.05075,0.0,13449542295.00376,21696311536.221992,2682901804415.268,0.0,34857.18423294564,-1433455371858.036,-1446904914153.0396
india,2039,21043044142254.85,802106458.7996165,0.0,1673207503946.3643,1055479941505.2894,324315679405.0522,0.0,45097411241.49787,10972948479.39296,1379795620910.3416,0.0,14505.157429905297,293411883036.0227,248314471794.52484
latam,2039,13775386484156.873,291795561.7831374,0.0,786520294128.9302,684999410331.2256,113610314642.74803,0.0,14259602458.191673,150238954056.81424,798609724973.9736,0.0,23166.841171932578,-12089430845.043457,-26349033303.23513
seasia,2039,14518080506069.303,332238307.12317747,0.0,863089376427.8813,710553227080.3197,114325395697.03043,0.0,4425875143.992187,6717628804.502788,824878622777.3501,0.0,21252.175630055888,38210753650.53125,33784878506.539062
russia,2039,11524717996742.63,144791929.56220978,2578329.9842587123,531848990878.2868,577669491102.3696,67624160483.90963,24403668848.827446,0.0,4824577016.23759,632795978653.9645,12497672932.314985,30931.918550251008,-100946987775.67767,-89040991859.1652
mena,2039,18406826549285.566,250232691.71375564,374477.40668690944,1470398268831.621,916524430579.9423,301933661959.8245,0.0,19795188620.001152,147741775070.90164,1216368845824.0964,2089246715.67029,31176.93630317324,254029423007.52466,232144987671.8532
ssa,2039,9900883428731.56,702085123.0831972,0.0,879508773777.0349,391911880264.15063,69120560418.21442,0.0,10004489201.06533,6259575205.801912,461032440682.36505,0.0,7452.858722594691,418476333094.66986,408471843893.60455
us,2040,41441405556040.836,173076599.37807006,14118612.198518258,1671649810617.1572,2130350091979.1143,234299382775.24533,409319781752.6059,0.0,10771504230.80367,2154424054702.6584,210225420051.70197,76558.2313567015,-482774244085.5012,-283679882384.5973
oecd-ex-us,2040,47817424826158.08,352660798.8517176,17033811.405283067,1758280172271.7996,2599894870306.2764,278996552724.4736,297281129472.2029,0.0,11849237374.557043,2713535008416.5127,165356414614.23807,55463.80043567204,-955254836144.7131,-823330121286.7483
china,2040,41784569131499.22,616505897.6320109,0.0,1172192608540.686,2361225900345.6587,267785760688.80768,0.0,14871217253.193073,21080596983.811516,2629011661034.4663,0.0,35798.4451373568,-1456819052493.7803,-1471690269746.9734
india,2040,21259855086336.668,804346222.883167,0.0,1650415050645.6836,1064387613182.1998,333992411879.0929,0.0,46219830034.238045,10995748531.668507,1398380025061.2927,0.0,15094.052517035112,252035025584.39087,205815195550.15283
latam,2040,13737656933378.832,290289983.451915,0.0,768526905180.5873,682857118042.8354,115621633555.60289,0.0,13669149901.766245,5891445541.577684,798478751598.4384,0.0,23938.672627134798,-29951846417.851074,-43620996319.61732
seasia,2040,14538924568539.928,331338299.64558965,0.0,846096052498.9224,710738635709.9398,116484567807.38431,0.0,4677807939.694394,6649021428.72016,827223203517.3241,0.0,21988.651291527007,18872848981.598267,14195041041.903873
russia,2040,11601107465684.926,144285555.24327958,2771267.531729252,522518897223.0318,573792042457.5267,69471233268.84427,27787728725.852894,0.0,169346118719.78482,630057565650.512,13205710075.858788,31824.163845901876,-107538668427.48016,-92956649777.48605
mena,2040,18610604037502.43,251430843.8552941,370724.4121623147,1455481378463.108,925977863767.5132,310641198147.22754,0.0,20316661841.19171,5231833509.683146,1234548185240.4082,2070876674.3326612,32072.453254497323,220933193222.6997,198545654707.17532
ssa,2040,10303053539103.209,725007978.2716004,0.0,885501924756.5226,407523108123.4908,72214026445.54396,0.0,10062424025.658056,6467744209.816529,479737134569.0347,0.0,7833.2915700960575,405764790187.48785,395702366161.8298
us,2041,41840958276499.37,172765881.3960448,15031711.960128851,1653370200824.6565,2120543691845.3735,240928463081.66217,412066582414.54614,0.0,695588092146.3246,2139816156297.3252,221655998629.71082,77720.4400300647,-486445955472.6687,-296035371687.8334
oecd-ex-us,2041,46999315991162.8,348921790.2371215,18053432.427334163,1719220355738.9873,2571699673016.5396,279545184660.45026,302941912448.5277,0.0,10973754494.21676,2675471078524.269,175773779152.71976,56578.66781999596,-956250722785.2817,-829082589489.4738
china,2041,40330980447538.25,603150575.2057368,0.0,1114326263100.2114,2306738945129.6826,266047598113.48798,0.0,15453914161.676046,20325510343.628418,2572786543243.1704,0.0,36758.64033099737,-1458460280142.959,-1473914194304.635
india,2041,21437706445090.496,812239761.075757,0.0,1627435145386.045,1071957526423.7375,342448922196.49524,0.0,44998415570.68716,9821077558.695791,1414406448620.233,0.0,15700.988885761122,213028696765.812,168030281195.12485
latam,2041,13683142567166.447,288571370.8621549,0.0,751116347421.9086,680156106529.8093,117361229371.67337,0.0,13835863964.553652,5722486231.73966,797517335901.4827,0.0,24729.583497995896,-46400988479.5741,-60236852444.12775
seasia,2041,14682224099100.316,330229084.7687895,0.0,830231917385.3751,707552435570.2788,120198971759.73454,0.0,4457227375.574236,145276247880.5927,827751407330.0133,0.0,22744.10493910228,2480510055.3618164,-1976717320.2124195
russia,2041,11505582955170.045,143708827.01304838,2954073.028452215,513581578995.23566,571243790263.5619,69542234588.03069,26646492336.933987,0.0,5033443004.540997,626593372982.4983,14192651869.09404,32735.492864546854,-113011793987.26263,-100557953519.42268
mena,2041,18782017015920.625,252396185.16616604,366595.2756575599,1441232608159.4932,934377522404.5032,318379249484.1997,0.0,22218301895.114986,5155444042.522664,1250709063825.2632,2047708063.4396763,32987.046709856564,190523544334.22998,166257534375.67532
ssa,2041,10691750653193.254,747798041.6446167,0.0,890859224937.8053,423101658339.2792,75237663140.68657,0.0,10349178395.661867,6526389027.867935,498339321479.96576,0.0,8228.835205939338,392519903457.83954,382170725062.1777
us,2042,41558901725270.95,172450212.80144486,15975424.390700996,1633112777839.944,2115272734879.7446,238896475482.42108,427998003850.77856,0.0,11001877443.053965,2118264349536.2266,235904860825.9395,78900.0811648572,-485151571696.2825,-293058428671.4434
oecd-ex-us,2042,47003667738186.59,345090488.32109153,19080800.980470896,1681804998119.394,2539961416126.4746,283339672810.17664,309292668509.24615,0.0,836555169331.7965,2639519926599.898,183781162336.75122,57711.60529050268,-957714928480.5039,-832203422308.009
china,2042,38894895149739.4,589617372.744821,0.0,1067657700080.41,2250828227281.014,257646959564.5908,0.0,15286158185.493963,20018347151.860332,2508475186845.605,0.0,37738.03432997924,-1440817486765.1948,-1456103644950.6887
india,2042,21587653904988.477,813379460.37978,0.0,1603350196873.194,1078287420890.233,337683102061.6847,0.0,47378900071.14054,9946686047.846733,1415970522951.9177,0.0,16326.320921157347,187379673921.27637,140000773850.13583
