region,year,stock,head,imm_head,investment,depreciation,writeoff,mig_in,mig_out,revaluation,charge_own,charge_imm,gdppc,net_own,net_total
india,2089,28473296910208.46,1099306541.3667018,0.0,1665673113167.709,1406067648859.9597,337823200565.03094,0.0,33609725600.625587,6740501909.445166,1743890849424.9907,0.0,73665.07128618739,-78217736257.28174,-111827461857.90732
latam,2089,14333956548909.328,296547953.20252186,0.0,692247686050.3478,677969110137.1967,101220354420.59721,0.0,8344230669.0695915,2954403339.0187798,779189464557.7938,0.0,91784.73938678707,-86941778507.44604,-95286009176.51564
seasia,2089,16418467713360.68,368925049.64139974,0.0,793158824229.0825,772732572760.2997,113568872637.22609,0.0,4599597946.733796,5379095075.189717,886301445397.5258,0.0,88140.24929296771,-93142621168.44324,-97742219115.17703
russia,2089,13122000267988.514,162980194.68473676,6826819.599853029,620992256051.8284,593891104995.0425,74362378491.66042,25177169832.430748,0.0,3359802675.873135,641244014289.9746,27009469196.72829,105132.1164927191,-20251758238.14624,-22084057602.443783
mena,2089,25743544233790.55,373940496.7230077,0.0,1640819499868.2102,1317161898427.3513,361944213527.7939,0.0,12463415440.029325,5085965536.563842,1679106111955.1453,0.0,105522.44311674972,-38286612086.93506,-50750027526.964386
ssa,2089,24784770850731.85,1998751595.3941362,0.0,1294141215135.32,1066491742835.9882,145262955017.64392,0.0,10404684546.169939,11809084909.440731,1211754697853.632,0.0,53879.97767244337,82386517281.68799,71981832735.51805
us,2090,52149218067996.32,207478214.52007958,35899553.41261089,2285035906802.1147,2376625622988.935,286481271407.3456,442716407708.54956,0.0,8563011970.267233,2213952501770.2446,449154392626.0358,162191.26362754081,71083405031.87012,64645420114.38385
oecd-ex-us,2090,48660450742998.266,309128802.94436765,35076152.47782211,2178011807916.2153,2254823369710.7715,255495978820.42996,262589020749.1425,0.0,5941728706.37163,2226642124074.012,283677224457.1879,139405.2579393962,-48630316157.796875,-69718519865.84232
china,2090,21902847284913.785,276709424.4397402,0.0,879297866210.0996,1065149404385.2474,122642598250.27864,0.0,5822389046.949738,4208070839.256981,1187792002635.5261,0.0,113493.16033543216,-308494136425.4265,-314316525472.3762
india,2090,28369170461553.77,1094636679.7669353,0.0,1656845884850.615,1401340917275.1382,335995070106.5225,0.0,30753029321.41121,7116683197.779212,1737335987381.6606,0.0,75649.91904783677,-80490102531.04565,-111243131852.45686
latam,2090,14241515083689.916,294377028.0463566,0.0,687124564811.1494,673655126611.4666,100468116616.7098,0.0,8298803288.265769,2856016485.892493,774123243228.1764,0.0,93947.3859016295,-86998678417.02698,-95297481705.29274
seasia,2090,16325260586372.314,371968351.14388055,0.0,787207268603.4868,768324862729.8394,112778792948.98744,0.0,4219181479.1894846,4908441566.162368,881103655678.8268,0.0,90271.86994211747,-93896387075.33997,-98115568554.52945
russia,2090,13100916868565.117,162780574.26387745,6802440.597262522,618707428422.34,593275632335.1571,74164784467.39348,24321346537.274815,0.0,3328242419.540169,640526610619.3853,26913806183.165546,107390.32454457547,-21819182197.045288,-24411641842.93602
mena,2090,25690614379071.35,373418100.4400806,0.0,1634989376912.6423,1314975230218.1396,360972523709.12726,0.0,17071746516.076612,5100268811.515277,1675947753927.2668,0.0,107783.04369084485,-40958377014.62451,-58030123530.701126
ssa,2090,25085251076203.75,2006630006.180155,0.0,1294020763858.632,1066695004292.5724,148261352329.2465,0.0,10617781678.744408,232033599913.85117,1214956356621.8188,0.0,55591.93288358827,79064407236.81323,68446625558.068825
us,2091,52229839935665.71,207626984.05465865,35938450.64355195,2285578598373.308,2379594093814.604,286658807053.94916,453418376118.75586,0.0,7877794045.915655,2217084506672.3726,449168394196.1815,164637.89872015742,68494091700.93555,72744073623.50989
oecd-ex-us,2091,48603742101039.73,308380002.9327471,34976407.42389923,2173481130605.1292,2251554472864.502,254909809140.6491,270280635936.3259,0.0,5993873505.117442,2223899861438.696,282564420566.45605,141829.8801868349,-50418730833.56665,-62702515463.69681
china,2091,21594158477039.797,272840979.10686463,0.0,863436571402.9725,1050039240485.3926,120685454732.3905,0.0,5761407044.417634,4360722985.244915,1170724695217.7832,0.0,115823.82769935735,-307288123814.81067,-313049530859.22833
india,2091,28261534677300.527,1089873848.3549511,0.0,1648069181724.1355,1396636075255.825,334193241599.0417,0.0,31645509538.259052,6769860415.750932,1730829316854.8667,0.0,77674.61505289626,-82760135130.7312,-114405644668.99025
latam,2091,14149180528293.42,292219348.5466144,0.0,682007761891.0251,669323888904.4016,99716659880.0616,0.0,8129981811.951056,2828213308.8913445,769040548784.4633,0.0,96148.8731639963,-87032786893.43811,-95162768705.38916
seasia,2091,16231532936557.422,369760042.07933295,0.0,781237093570.1716,763874025799.5576,111981117845.57811,0.0,4107499494.0120387,4997899754.081638,875855143645.1357,0.0,92442.55092367926,-94618050074.96411,-98725549568.97615
russia,2091,13079509126628.715,162580372.08246535,6788359.621134353,616141967271.5135,592536020043.7476,73952690967.30396,25682268872.682163,0.0,3256732930.4476857,639664221645.9863,26824489365.06481,109686.56763520247,-23522254374.47278,-24664474866.855427
mena,2091,25640535953287.918,372918190.4440134,0.0,1629031736993.4602,1312403815621.5361,359902272423.3327,0.0,11735549120.422243,4931474388.38529,1672306088044.869,0.0,110081.65641870507,-43274351051.40869,-55009900171.83093
ssa,2091,25159436861453.777,2014003833.8713758,0.0,1293683462955.6917,1071157294427.3226,148520649692.54504,0.0,12230253188.589306,12410519602.77594,1219677944119.8677,0.0,57344.182622544366,74005518835.82397,61775265647.234665
us,2092,52308145639467.59,207772992.0546406,35985642.21613981,2286211923286.7666,2382879262367.5493,286794837214.7948,453449088083.97864,0.0,8318792013.419088,2220042712729.692,449631386852.6501,167121.231384038,66169210557.07471,69986911788.40326
oecd-ex-us,2092,48541207447835.875,307611771.6847821,34860133.03291378,2168386321942.9583,2248472221189.636,254334818452.27084,265774525635.91733,0.0,6111538859.166801,2220922314939.9233,281884724701.985,144291.57688690972,-52535992996.96509,-68646192063.032745
china,2092,21285987165652.227,269025125.18538344,0.0,846895083821.9408,1034702958813.3497,118701269765.98984,0.0,5759608922.909704,4097442292.733146,1153404228579.3396,0.0,118192.71370439492,-306509144757.3988,-312268753680.30853
india,2092,28153566940472.9,1098938302.8403542,0.0,1639357751007.8086,1391770457382.6523,332370357876.4921,0.0,30161648883.34182,6976976307.03879,1724140815259.1445,0.0,79739.71564335284,-84783064251.33594,-114944713134.67776
